"Time","DROPPED","FORWARDED"
2023-03-11 11:28:00,0,92.2
2023-03-11 11:30:00,0,92.3
2023-03-11 11:32:00,0.0200,92.3
2023-03-11 11:34:00,0.0200,92.8
2023-03-11 11:36:00,0.0200,93.5
2023-03-11 11:38:00,0,91.4
2023-03-11 11:40:00,0,92.9
2023-03-11 11:42:00,0,91.8
2023-03-11 11:44:00,0,95.2
2023-03-11 11:46:00,0,92.1
2023-03-11 11:48:00,0,91.4
2023-03-11 11:50:00,0.0800,92.4
2023-03-11 11:52:00,0,92.1
2023-03-11 11:54:00,0,92.9
2023-03-11 11:56:00,0.0400,92.2
2023-03-11 11:58:00,0.0800,91.7
2023-03-11 12:00:00,0.0600,92.2
2023-03-11 12:02:00,0.120,91.3
2023-03-11 12:04:00,0.0600,102
2023-03-11 12:06:00,0,91.4
2023-03-11 12:08:00,0,90.3
2023-03-11 12:10:00,0,91.2
2023-03-11 12:12:00,0,91.2
2023-03-11 12:14:00,0.0200,136
2023-03-11 12:16:00,0.0600,90.1
2023-03-11 12:18:00,0,90.5
2023-03-11 12:20:00,0.0400,91.3
2023-03-11 12:22:00,0.100,90.3
2023-03-11 12:24:00,0.0200,160
2023-03-11 12:26:00,0.0200,90.6
2023-03-11 12:28:00,0,89.4
2023-03-11 12:30:00,0,91.5
2023-03-11 12:32:00,0,88.4
2023-03-11 12:34:00,0,192
2023-03-11 12:36:00,0,89.9
2023-03-11 12:38:00,0.0200,91.0
2023-03-11 12:40:00,0,93.7
2023-03-11 12:42:00,0,92.0
2023-03-11 12:44:00,0.0200,227
2023-03-11 12:46:00,0.0200,93.3
2023-03-11 12:48:00,0,91.3
2023-03-11 12:50:00,0,93.1
2023-03-11 12:52:00,0.0400,91.4
2023-03-11 12:54:00,0,229
2023-03-11 12:56:00,0,92.9
2023-03-11 12:58:00,0,91.9
2023-03-11 13:00:00,0,92.4
2023-03-11 13:02:00,0.0600,90.8
2023-03-11 13:04:00,0.100,224
2023-03-11 13:06:00,0.0200,92.6
2023-03-11 13:08:00,0.100,90.5
2023-03-11 13:10:00,0.0800,92.2
2023-03-11 13:12:00,0.0200,91.0
2023-03-11 13:14:00,0.120,195
2023-03-11 13:16:00,0,93.6
2023-03-11 13:18:00,0,90.6
2023-03-11 13:20:00,0,93.6
2023-03-11 13:22:00,0,91.4
2023-03-11 13:24:00,0,170
2023-03-11 13:26:00,0,93.6
2023-03-11 13:28:00,0,92.1
2023-03-11 13:30:00,0,93.6
2023-03-11 13:32:00,0.0400,90.8
2023-03-11 13:34:00,0,147
2023-03-11 13:36:00,0,94.2
2023-03-11 13:38:00,0,91.1
2023-03-11 13:40:00,0,92.6
2023-03-11 13:42:00,0,91.0
2023-03-11 13:44:00,0,126
2023-03-11 13:46:00,0,92.8
2023-03-11 13:48:00,0.0200,89.5
2023-03-11 13:50:00,0.0400,91.8
2023-03-11 13:52:00,0,90.4
2023-03-11 13:54:00,0,101
2023-03-11 13:56:00,0,91.9
2023-03-11 13:58:00,0.0800,90.1
2023-03-11 14:00:00,0.0800,91.8
2023-03-11 14:02:00,0.0600,90.7
2023-03-11 14:04:00,0,92.4
2023-03-11 14:06:00,0,92.5
2023-03-11 14:08:00,0,90.2
2023-03-11 14:10:00,0,91.6
2023-03-11 14:12:00,0.0200,90.5
2023-03-11 14:14:00,0,91.8
2023-03-11 14:16:00,0.0200,91.7
2023-03-11 14:18:00,0.0800,90.6
2023-03-11 14:20:00,0.120,91.3
2023-03-11 14:22:00,0.0200,90.3
2023-03-11 14:24:00,0.0600,91.9
2023-03-11 14:26:00,0,93.6
2023-03-11 14:28:00,0,90.0
2023-03-11 14:30:00,0,90.9
2023-03-11 14:32:00,0,89.7
2023-03-11 14:34:00,0,91.8
2023-03-11 14:36:00,0,91.7
2023-03-11 14:38:00,0,88.5
2023-03-11 14:40:00,0.0400,90.5
2023-03-11 14:42:00,0.0400,90.5
2023-03-11 14:44:00,0.0200,93.5
2023-03-11 14:46:00,0,94.9
2023-03-11 14:48:00,0.0600,92.8
2023-03-11 14:50:00,0.0200,94.8
2023-03-11 14:52:00,0,93.1
2023-03-11 14:54:00,0,95.0
2023-03-11 14:56:00,0,126
2023-03-11 14:58:00,0,93.6
2023-03-11 15:00:00,0.0400,93.4
2023-03-11 15:02:00,0.0800,92.6
2023-03-11 15:04:00,0.0200,94.9
2023-03-11 15:06:00,0.0800,148
2023-03-11 15:08:00,0,93.9
2023-03-11 15:10:00,0.0800,92.2
2023-03-11 15:12:00,0.0400,93.6
2023-03-11 15:14:00,0.0600,94.8
2023-03-11 15:16:00,0,167
2023-03-11 15:18:00,0,93.1
2023-03-11 15:20:00,0,93.2
2023-03-11 15:22:00,0,91.4
2023-03-11 15:24:00,0.0400,93.7
2023-03-11 15:26:00,0,187
2023-03-11 15:28:00,0.0200,92.8
2023-03-11 15:30:00,0.0200,91.8
2023-03-11 15:32:00,0.0400,92.0
2023-03-11 15:34:00,0,92.5
2023-03-11 15:36:00,0.0200,211
2023-03-11 15:38:00,0,92.5
2023-03-11 15:40:00,0,92.2
2023-03-11 15:42:00,0,92.4
2023-03-11 15:44:00,0,96.4
2023-03-11 15:46:00,0,225
2023-03-11 15:48:00,0.0600,92.3
2023-03-11 15:50:00,0,92.0
2023-03-11 15:52:00,0.0200,91.7
2023-03-11 15:54:00,0.0400,93.5
2023-03-11 15:56:00,0.0200,228
2023-03-11 15:58:00,0,91.9
2023-03-11 16:00:00,0.0200,90.8
2023-03-11 16:02:00,0,91.3
2023-03-11 16:04:00,0,93.6
2023-03-11 16:06:00,0,215
2023-03-11 16:08:00,0,91.3
2023-03-11 16:10:00,0.0400,92.0
2023-03-11 16:12:00,0,91.3
2023-03-11 16:14:00,0.0400,91.9
2023-03-11 16:16:00,0.0200,184
2023-03-11 16:18:00,0.0800,90.5
2023-03-11 16:20:00,0.0400,89.9
2023-03-11 16:22:00,0.0800,89.7
2023-03-11 16:24:00,0,94.4
2023-03-11 16:26:00,0,162
2023-03-11 16:28:00,0,90.1
2023-03-11 16:30:00,0,91.5
2023-03-11 16:32:00,0,90.9
2023-03-11 16:34:00,0,92.1
2023-03-11 16:36:00,0.0200,142
2023-03-11 16:38:00,0.0200,89.4
2023-03-11 16:40:00,0.0800,91.8
2023-03-11 16:42:00,0.0400,89.0
2023-03-11 16:44:00,0,95.8
2023-03-11 16:46:00,0.0200,119
2023-03-11 16:48:00,0,89.6
2023-03-11 16:50:00,0,92.6
2023-03-11 16:52:00,0,89.3
2023-03-11 16:54:00,0,91.8
2023-03-11 16:56:00,0,98.5
2023-03-11 16:58:00,0.0400,87.7
2023-03-11 17:00:00,0.0600,90.6
2023-03-11 17:02:00,0.0600,88
2023-03-11 17:04:00,0.0400,88.8
2023-03-11 17:06:00,0.140,88.0
2023-03-11 17:08:00,0.120,87.9
2023-03-11 17:10:00,0.0800,89.1
2023-03-11 17:12:00,0,88.2
2023-03-11 17:14:00,0,89.5
2023-03-11 17:16:00,0,87.9
2023-03-11 17:18:00,0,86.5
2023-03-11 17:20:00,0,89.8
2023-03-11 17:22:00,0.0600,86.5
2023-03-11 17:24:00,0,88.7
2023-03-11 17:26:00,0.0400,88.8
2023-03-11 17:28:00,0.0600,87.1
2023-03-11 17:30:00,0.0600,89.5
2023-03-11 17:32:00,0.0200,87.0
2023-03-11 17:34:00,0,87.8
2023-03-11 17:36:00,0.0200,88.2
2023-03-11 17:38:00,0,85.7
2023-03-11 17:40:00,0,88.6
2023-03-11 17:42:00,0,85.5
2023-03-11 17:44:00,0,90.8
2023-03-11 17:46:00,0.0400,87.4
2023-03-11 17:48:00,0,87.5
2023-03-11 17:50:00,0,88.8
2023-03-11 17:52:00,0.0200,85.2
2023-03-11 17:54:00,0.0200,88.6
2023-03-11 17:56:00,0.0200,86.4
2023-03-11 17:58:00,0.0800,113
2023-03-11 18:00:00,0,93.6
2023-03-11 18:02:00,0,92.8
2023-03-11 18:04:00,0,93.2
2023-03-11 18:06:00,0,92.4
2023-03-11 18:08:00,0,140
2023-03-11 18:10:00,0.0200,92.5
2023-03-11 18:12:00,0.0200,91.4
2023-03-11 18:14:00,0,93.6
2023-03-11 18:16:00,0.100,92.6
2023-03-11 18:18:00,0.0200,161
2023-03-11 18:20:00,0.0800,92.5
2023-03-11 18:22:00,0.0600,91.7
2023-03-11 18:24:00,0,93.4
2023-03-11 18:26:00,0,93.0
2023-03-11 18:28:00,0,189
2023-03-11 18:30:00,0,92.6
2023-03-11 18:32:00,0.0400,92.4
2023-03-11 18:34:00,0.0200,93.1
2023-03-11 18:36:00,0,93.3
2023-03-11 18:38:00,0,205
2023-03-11 18:40:00,0,91.3
2023-03-11 18:42:00,0.0400,90.9
2023-03-11 18:44:00,0.0200,94.9
2023-03-11 18:46:00,0.0200,92.2
2023-03-11 18:48:00,0,219
2023-03-11 18:50:00,0,94.6
2023-03-11 18:52:00,0,91.7
2023-03-11 18:54:00,0,93.4
2023-03-11 18:56:00,0,93.5
2023-03-11 18:58:00,0.0600,227
2023-03-11 19:00:00,0.0600,93.5
2023-03-11 19:02:00,0.100,91.7
2023-03-11 19:04:00,0.160,93.3
2023-03-11 19:06:00,0.0200,92.3
2023-03-11 19:08:00,0.0200,216
2023-03-11 19:10:00,0.100,91.2
2023-03-11 19:12:00,0,90.5
2023-03-11 19:14:00,0,93.3
2023-03-11 19:16:00,0,92.6
2023-03-11 19:18:00,0,185
2023-03-11 19:20:00,0.0200,92.0
2023-03-11 19:22:00,0.0200,91.5
2023-03-11 19:24:00,0.0200,93.2
2023-03-11 19:26:00,0.180,91.8
2023-03-11 19:28:00,0.0400,165
2023-03-11 19:30:00,0.0200,91.3
2023-03-11 19:32:00,0.0600,90.9
2023-03-11 19:34:00,0.0200,93.3
2023-03-11 19:36:00,0,92.0
2023-03-11 19:38:00,0,141
2023-03-11 19:40:00,0,91.9
2023-03-11 19:42:00,0,90.6
2023-03-11 19:44:00,0.0400,94.5
2023-03-11 19:46:00,0.0400,91.5
2023-03-11 19:48:00,0.0200,122
2023-03-11 19:50:00,0,91.5
2023-03-11 19:52:00,0.0200,89.1
2023-03-11 19:54:00,0,92.3
2023-03-11 19:56:00,0.0400,91.1
2023-03-11 19:58:00,0.0800,98.9
2023-03-11 20:00:00,0,90.0
2023-03-11 20:02:00,0,89.2
2023-03-11 20:04:00,0,93.2
2023-03-11 20:06:00,0,91.0
2023-03-11 20:08:00,0.0600,89.9
2023-03-11 20:10:00,0.0200,91.0
2023-03-11 20:12:00,0.0400,89.7
2023-03-11 20:14:00,0.0600,92.3
2023-03-11 20:16:00,0.0400,89.5
2023-03-11 20:18:00,0.0800,89.0
2023-03-11 20:20:00,0.0200,89.2
2023-03-11 20:22:00,0,90.5
2023-03-11 20:24:00,0,91.9
2023-03-11 20:26:00,0,89.6
2023-03-11 20:28:00,0,90.1
2023-03-11 20:30:00,0,89.1
2023-03-11 20:32:00,0.0200,88.9
2023-03-11 20:34:00,0.0200,92.1
2023-03-11 20:36:00,0,89.3
2023-03-11 20:38:00,0.0400,89.2
2023-03-11 20:40:00,0.0600,89.2
2023-03-11 20:42:00,0,88.4
2023-03-11 20:44:00,0.0200,93.4
2023-03-11 20:46:00,0,89.9
2023-03-11 20:48:00,0,87.8
2023-03-11 20:50:00,0,96.4
2023-03-11 20:52:00,0,88.8
2023-03-11 20:54:00,0,92.3
2023-03-11 20:56:00,0.0200,88.7
2023-03-11 20:58:00,0.0200,89.3
2023-03-11 21:00:00,0.0600,124
2023-03-11 21:02:00,0.0800,86.6
2023-03-11 21:04:00,0.0400,90.1
2023-03-11 21:06:00,0.0600,88.3
2023-03-11 21:08:00,0.0600,87.4
2023-03-11 21:10:00,0,147
2023-03-11 21:12:00,0,90.7
2023-03-11 21:14:00,0,93.1
2023-03-11 21:16:00,0,91.2
2023-03-11 21:18:00,0.0200,88.8
2023-03-11 21:20:00,0.0600,170
2023-03-11 21:22:00,0.0200,89.5
2023-03-11 21:24:00,0.0600,93.0
2023-03-11 21:26:00,0.0600,91.3
2023-03-11 21:28:00,0,90.9
2023-03-11 21:30:00,0.0400,192
2023-03-11 21:32:00,0.0600,89.4
2023-03-11 21:34:00,0,92.4
2023-03-11 21:36:00,0,90.8
2023-03-11 21:38:00,0,90.0
2023-03-11 21:40:00,0,212
2023-03-11 21:42:00,0.0200,88.6
2023-03-11 21:44:00,0,94.0
2023-03-11 21:46:00,0,90.8
2023-03-11 21:48:00,0.0400,88.7
2023-03-11 21:50:00,0,225
2023-03-11 21:52:00,0.0200,89.5
2023-03-11 21:54:00,0.0200,92.2
2023-03-11 21:56:00,0,90.9
2023-03-11 21:58:00,0,89.8
2023-03-11 22:00:00,0,226
2023-03-11 22:02:00,0,88.5
2023-03-11 22:04:00,0,89.7
2023-03-11 22:06:00,0.0600,90.4
2023-03-11 22:08:00,0.0200,89.1
2023-03-11 22:10:00,0,213
2023-03-11 22:12:00,0.0600,88.7
2023-03-11 22:14:00,0.0200,90.8
2023-03-11 22:16:00,0.0200,90.1
2023-03-11 22:18:00,0,88.6
2023-03-11 22:20:00,0.0800,183
2023-03-11 22:22:00,0,88.2
2023-03-11 22:24:00,0,91.0
2023-03-11 22:26:00,0,89.3
2023-03-11 22:28:00,0,87.9
2023-03-11 22:30:00,0.0200,160
2023-03-11 22:32:00,0.0400,87.3
2023-03-11 22:34:00,0,90.5
2023-03-11 22:36:00,0.0800,88.3
2023-03-11 22:38:00,0.0400,87.7
2023-03-11 22:40:00,0,137
2023-03-11 22:42:00,0.0200,87.3
2023-03-11 22:44:00,0,92.0
2023-03-11 22:46:00,0,87.7
2023-03-11 22:48:00,0,90.6
2023-03-11 22:50:00,0,119
2023-03-11 22:52:00,0,92.6
2023-03-11 22:54:00,0.0400,93.9
2023-03-11 22:56:00,0.0200,92.6
2023-03-11 22:58:00,0.0600,91.4
2023-03-11 23:00:00,0.0800,99.2
2023-03-11 23:02:00,0.0200,91.1
2023-03-11 23:04:00,0.0600,94.0
2023-03-11 23:06:00,0.0400,92.7
2023-03-11 23:08:00,0,91.0
2023-03-11 23:10:00,0,91.1
2023-03-11 23:12:00,0,90.9
2023-03-11 23:14:00,0,93.5
2023-03-11 23:16:00,0,90.4
2023-03-11 23:18:00,0.0400,90.8
2023-03-11 23:20:00,0.0400,91.4
2023-03-11 23:22:00,0.0200,90.4
2023-03-11 23:24:00,0.0800,93.5
2023-03-11 23:26:00,0,91.6
2023-03-11 23:28:00,0.0600,91.7
2023-03-11 23:30:00,0.0400,91.2
2023-03-11 23:32:00,0,90.2
2023-03-11 23:34:00,0,93.6
2023-03-11 23:36:00,0,89.9
2023-03-11 23:38:00,0,88.9
2023-03-11 23:40:00,0,91.8
2023-03-11 23:42:00,0.0200,89.3
2023-03-11 23:44:00,0,94.7
2023-03-11 23:46:00,0.0400,90.6
2023-03-11 23:48:00,0.0400,89.3
2023-03-11 23:50:00,0,90.7
2023-03-11 23:52:00,0.0400,88.9
2023-03-11 23:54:00,0.0400,91.8
2023-03-11 23:56:00,0,89.8
2023-03-11 23:58:00,0,89.9
2023-03-12 00:00:00,0,90.4
2023-03-12 00:02:00,0,116
2023-03-12 00:04:00,0.0600,91.6
2023-03-12 00:06:00,0.0600,89.6
2023-03-12 00:08:00,0.0400,89.3
2023-03-12 00:10:00,0.0800,89.0
2023-03-12 00:12:00,0.140,137
2023-03-12 00:14:00,0.120,90.0
2023-03-12 00:16:00,0.0200,89.1
2023-03-12 00:18:00,0.0200,88.1
2023-03-12 00:20:00,0,90.0
2023-03-12 00:22:00,0,157
2023-03-12 00:24:00,0,95.3
2023-03-12 00:26:00,0,94.9
2023-03-12 00:28:00,0.0200,92.7
2023-03-12 00:30:00,0,92.8
2023-03-12 00:32:00,0,183
2023-03-12 00:34:00,0.120,94.1
2023-03-12 00:36:00,0.0400,92.8
2023-03-12 00:38:00,0,90.9
2023-03-12 00:40:00,0.0400,92.5
2023-03-12 00:42:00,0,203
2023-03-12 00:44:00,0,96.9
2023-03-12 00:46:00,0,92.5
2023-03-12 00:48:00,0,91.8
2023-03-12 00:50:00,0,93.1
2023-03-12 00:52:00,0.0200,219
2023-03-12 00:54:00,0,92.0
2023-03-12 00:56:00,0.0400,90.6
2023-03-12 00:58:00,0.0400,90.0
2023-03-12 01:00:00,0.0400,92.0
2023-03-12 01:02:00,0.0400,226
2023-03-12 01:04:00,0.0400,92.5
2023-03-12 01:06:00,0.0200,93.1
2023-03-12 01:08:00,0,90.2
2023-03-12 01:10:00,0,91.5
2023-03-12 01:12:00,0,219
2023-03-12 01:14:00,0,92.4
2023-03-12 01:16:00,0,91.1
2023-03-12 01:18:00,0,88.8
2023-03-12 01:20:00,0.0200,91.1
2023-03-12 01:22:00,0,190
2023-03-12 01:24:00,0.120,91.5
2023-03-12 01:26:00,0.0200,92.0
2023-03-12 01:28:00,0.0400,89.6
2023-03-12 01:30:00,0,90.8
2023-03-12 01:32:00,0,169
2023-03-12 01:34:00,0,91.9
2023-03-12 01:36:00,0,91.4
2023-03-12 01:38:00,0,88.8
2023-03-12 01:40:00,0,90.8
2023-03-12 01:42:00,0.0200,150
2023-03-12 01:44:00,0,94.2
2023-03-12 01:46:00,0.0400,92.0
2023-03-12 01:48:00,0.0400,89.7
2023-03-12 01:50:00,0.0400,90.2
2023-03-12 01:52:00,0,127
2023-03-12 01:54:00,0,91.5
2023-03-12 01:56:00,0,91.6
2023-03-12 01:58:00,0,90.3
2023-03-12 02:00:00,0,90.7
2023-03-12 02:02:00,0,107
2023-03-12 02:04:00,0.0600,90.0
2023-03-12 02:06:00,0.0400,91.2
2023-03-12 02:08:00,0.0800,88.8
2023-03-12 02:10:00,0.0600,89.3
2023-03-12 02:12:00,0.120,92.9
2023-03-12 02:14:00,0.0200,91.5
2023-03-12 02:16:00,0.0600,89.9
2023-03-12 02:18:00,0,88.2
2023-03-12 02:20:00,0,89.3
2023-03-12 02:22:00,0,89.7
2023-03-12 02:24:00,0,89.0
2023-03-12 02:26:00,0.0200,90.6
2023-03-12 02:28:00,0.0200,87.6
2023-03-12 02:30:00,0.0600,88.5
2023-03-12 02:32:00,0.0600,89.6
2023-03-12 02:34:00,0.0400,90.2
2023-03-12 02:36:00,0,91.7
2023-03-12 02:38:00,0.0400,88.2
2023-03-12 02:40:00,0,87.1
2023-03-12 02:42:00,0,88.3
2023-03-12 02:44:00,0,93.1
2023-03-12 02:46:00,0,89.4
2023-03-12 02:48:00,0,88.2
2023-03-12 02:50:00,0,88.1
2023-03-12 02:52:00,0,89.6
2023-03-12 02:54:00,0.0200,89.9
2023-03-12 02:56:00,0.0800,88.6
2023-03-12 02:58:00,0.0800,87.9
2023-03-12 03:00:00,0.0200,87.2
2023-03-12 03:02:00,0.0200,88.4
2023-03-12 03:04:00,0.0400,95.6
2023-03-12 03:06:00,0,89.5
2023-03-12 03:08:00,0,88.5
2023-03-12 03:10:00,0,87.8
2023-03-12 03:12:00,0,89.7
2023-03-12 03:14:00,0.0200,127
2023-03-12 03:16:00,0.0400,89.0
2023-03-12 03:18:00,0,87.9
2023-03-12 03:20:00,0.100,87.2
2023-03-12 03:22:00,0.0600,87.9
2023-03-12 03:24:00,0.0600,145
2023-03-12 03:26:00,0.0400,89.2
2023-03-12 03:28:00,0.0600,88.0
2023-03-12 03:30:00,0,86.1
2023-03-12 03:32:00,0,87.7
2023-03-12 03:34:00,0,164
2023-03-12 03:36:00,0,91.8
2023-03-12 03:38:00,0,93.5
2023-03-12 03:40:00,0,93.0
2023-03-12 03:42:00,0.0200,94.2
2023-03-12 03:44:00,0.0200,199
2023-03-12 03:46:00,0.0200,94.2
2023-03-12 03:48:00,0.0400,93.8
2023-03-12 03:50:00,0.0200,93.2
2023-03-12 03:52:00,0,93.2
2023-03-12 03:54:00,0,216
2023-03-12 03:56:00,0,93.6
2023-03-12 03:58:00,0,93.9
2023-03-12 04:00:00,0,92.9
2023-03-12 04:02:00,0.0200,93.1
2023-03-12 04:04:00,0.0400,231
2023-03-12 04:06:00,0.0600,91.6
2023-03-12 04:08:00,0.120,92.5
2023-03-12 04:10:00,0.100,91.1
2023-03-12 04:12:00,0.0400,91.7
2023-03-12 04:14:00,0,228
2023-03-12 04:16:00,0,90.9
2023-03-12 04:18:00,0,92.0
2023-03-12 04:20:00,0,91.3
2023-03-12 04:22:00,0,89.8
2023-03-12 04:24:00,0.0200,218
2023-03-12 04:26:00,0,90.9
2023-03-12 04:28:00,0.0200,91.6
2023-03-12 04:30:00,0.0400,90.1
2023-03-12 04:32:00,0.0400,91.8
2023-03-12 04:34:00,0.0400,184
2023-03-12 04:36:00,0.0600,90.1
2023-03-12 04:38:00,0.0200,91.2
2023-03-12 04:40:00,0,90.6
2023-03-12 04:42:00,0,90.3
2023-03-12 04:44:00,0,166
2023-03-12 04:46:00,0,90.7
2023-03-12 04:48:00,0,91
2023-03-12 04:50:00,0,89.7
2023-03-12 04:52:00,0,90.8
2023-03-12 04:54:00,0.0600,140
2023-03-12 04:56:00,0.0800,90.1
2023-03-12 04:58:00,0.0200,92.0
2023-03-12 05:00:00,0.0400,91.6
2023-03-12 05:02:00,0.0200,88.8
2023-03-12 05:04:00,0,118
2023-03-12 05:06:00,0,89.5
2023-03-12 05:08:00,0,90.3
2023-03-12 05:10:00,0,89.1
2023-03-12 05:12:00,0.0600,88.1
2023-03-12 05:14:00,0,100.0
2023-03-12 05:16:00,0.0200,88.8
2023-03-12 05:18:00,0.100,87.9
2023-03-12 05:20:00,0.0200,89.7
2023-03-12 05:22:00,0.0400,88.1
2023-03-12 05:24:00,0.0400,91.3
2023-03-12 05:26:00,0.0200,88.7
2023-03-12 05:28:00,0,90.2
2023-03-12 05:30:00,0,89.5
2023-03-12 05:32:00,0,88.8
2023-03-12 05:34:00,0,90.8
2023-03-12 05:36:00,0,90.1
2023-03-12 05:38:00,0.0600,88.9
2023-03-12 05:40:00,0.0200,89.2
2023-03-12 05:42:00,0.0600,87.3
2023-03-12 05:44:00,0.0400,93.9
2023-03-12 05:46:00,0,87.8
2023-03-12 05:48:00,0.0600,88.7
2023-03-12 05:50:00,0.0400,89.0
2023-03-12 05:52:00,0,88.0
2023-03-12 05:54:00,0,90.1
2023-03-12 05:56:00,0,89.5
2023-03-12 05:58:00,0,89.1
2023-03-12 06:00:00,0.0400,89.9
2023-03-12 06:02:00,0.0400,89.4
2023-03-12 06:04:00,0.0200,91.4
2023-03-12 06:06:00,0.0800,92.5
2023-03-12 06:08:00,0.0600,89.1
2023-03-12 06:10:00,0.0400,89.6
2023-03-12 06:12:00,0.0600,88.7
2023-03-12 06:14:00,0,92.1
2023-03-12 06:16:00,0,121
2023-03-12 06:18:00,0,90.5
2023-03-12 06:20:00,0,89.9
2023-03-12 06:22:00,0,90.6
2023-03-12 06:24:00,0.0400,91.5
2023-03-12 06:26:00,0.0400,140
2023-03-12 06:28:00,0,90.8
2023-03-12 06:30:00,0.0400,89.7
2023-03-12 06:32:00,0.0600,88.2
2023-03-12 06:34:00,0.0600,91.6
2023-03-12 06:36:00,0.0600,162
2023-03-12 06:38:00,0,88.3
2023-03-12 06:40:00,0,89.5
2023-03-12 06:42:00,0,87.7
2023-03-12 06:44:00,0,93.6
2023-03-12 06:46:00,0,180
2023-03-12 06:48:00,0,88.8
2023-03-12 06:50:00,0,91.9
2023-03-12 06:52:00,0,91.0
2023-03-12 06:54:00,0.0400,93.8
2023-03-12 06:56:00,0,210
2023-03-12 06:58:00,0,91.1
2023-03-12 07:00:00,0,91.8
2023-03-12 07:02:00,0,89.8
2023-03-12 07:04:00,0,94.0
2023-03-12 07:06:00,0,223
2023-03-12 07:08:00,0,91.0
2023-03-12 07:10:00,0.0200,90.6
2023-03-12 07:12:00,0.0200,90.5
2023-03-12 07:14:00,0.0600,92.6
2023-03-12 07:16:00,0.0800,228
2023-03-12 07:18:00,0.0600,89.3
2023-03-12 07:20:00,0.0600,90.5
2023-03-12 07:22:00,0.0200,90.7
2023-03-12 07:24:00,0.0400,92.4
2023-03-12 07:26:00,0,217
2023-03-12 07:28:00,0,90.5
2023-03-12 07:30:00,0,90.9
2023-03-12 07:32:00,0,90.4
2023-03-12 07:34:00,0,91.8
2023-03-12 07:36:00,0.0200,186
2023-03-12 07:38:00,0,88.3
2023-03-12 07:40:00,0.0600,90.1
2023-03-12 07:42:00,0.0800,90.3
2023-03-12 07:44:00,0.0400,95.3
2023-03-12 07:46:00,0.0200,165
2023-03-12 07:48:00,0.0400,87.7
2023-03-12 07:50:00,0,89.5
2023-03-12 07:52:00,0,90.2
2023-03-12 07:54:00,0,90.7
2023-03-12 07:56:00,0,147
2023-03-12 07:58:00,0,90.3
2023-03-12 08:00:00,0.0200,89.6
2023-03-12 08:02:00,0.0400,90.2
2023-03-12 08:04:00,0.0600,90.9
2023-03-12 08:06:00,0.0200,122
2023-03-12 08:08:00,0.0400,89.7
2023-03-12 08:10:00,0.0200,89.0
2023-03-12 08:12:00,0.0200,89.3
2023-03-12 08:14:00,0,90.4
2023-03-12 08:16:00,0,100
2023-03-12 08:18:00,0,88.8
2023-03-12 08:20:00,0,89.8
2023-03-12 08:22:00,0.0200,89.0
2023-03-12 08:24:00,0.0600,90.3
2023-03-12 08:26:00,0.0400,93.5
2023-03-12 08:28:00,0.0600,92.8
2023-03-12 08:30:00,0.0600,93.5
2023-03-12 08:32:00,0.0200,93.4
